date,site_id,region,utility_provider,rate_class,total_kwh,peak_kw,demand_charge,energy_charge,total_cost
2024-12-20,DC_WA_04,West,Puget Sound Energy,Primary General,128690.79,6955.93,99134.6,13003.23,112137.84
2024-12-21,DC_WA_04,West,Puget Sound Energy,Primary General,127680.86,5912.29,98416.85,8429.35,106846.2
2024-12-22,DC_WA_04,West,Puget Sound Energy,Primary General,139437.15,6968.07,108472.65,14243.12,122715.77
2024-12-23,DC_WA_04,West,Puget Sound Energy,Primary General,136787.53,7103.69,105771.97,9397.05,115169.03
2024-12-24,DC_WA_04,West,Puget Sound Energy,Primary General,136125.33,6319.27,102867.64,10628.26,113495.9
2024-12-25,DC_WA_04,West,Puget Sound Energy,Primary General,141248.92,7032.47,108697.64,14238.29,122935.94
2024-12-26,DC_WA_04,West,Puget Sound Energy,Primary General,138858.44,7053.33,107828.09,14487.07,122315.16
2024-12-27,DC_WA_04,West,Puget Sound Energy,Primary General,136561.54,6976.04,91766.29,11043.62,102809.91
2024-12-28,DC_WA_04,West,Puget Sound Energy,Primary General,129937.89,5973.54,82983.2,13471.53,96454.73
2024-12-29,DC_WA_04,West,Puget Sound Energy,Primary General,131818.32,6850.2,109934.42,10018.3,119952.71
2024-12-30,DC_WA_04,West,Puget Sound Energy,Primary General,131435.02,7075.31,133796.3,13482.48,147278.78
2024-12-31,DC_WA_04,West,Puget Sound Energy,Primary General,135046.69,7047.59,85057.06,9074.3,94131.36
2024-01-01,DC_IL_05,Midwest,ComEd,Large Load Service,122184.21,6063.79,73127.56,10495.72,83623.28
2024-01-02,DC_IL_05,Midwest,ComEd,Large Load Service,120465.31,6242.18,111471.3,9894.38,121365.68
2024-01-03,DC_IL_05,Midwest,ComEd,Large Load Service,118424.34,6230.25,85267.82,10589.69,95857.51
2024-01-04,DC_IL_05,Midwest,ComEd,Large Load Service,118731.17,6063.24,92919.22,12050.86,104970.07
2024-01-05,DC_IL_05,Midwest,ComEd,Large Load Service,119256.66,6327.57,98613.19,11146.13,109759.33
2024-01-06,DC_IL_05,Midwest,ComEd,Large Load Service,122331.01,5815.06,86469.63,11173.73,97643.36
2024-01-07,DC_IL_05,Midwest,ComEd,Large Load Service,128831.72,6420.31,106107.29,10859.78,116967.06
2024-01-08,DC_IL_05,Midwest,ComEd,Large Load Service,128142.9,6728.38,119425.94,10579.03,130004.97
2024-01-09,DC_IL_05,Midwest,ComEd,Large Load Service,124347.33,6209.46,97559.82,8656.54,106216.36
2024-01-10,DC_IL_05,Midwest,ComEd,Large Load Service,120411.43,6436.84,126278.57,9244.03,135522.6
2024-01-11,DC_IL_05,Midwest,ComEd,Large Load Service,124228.47,6347.6,82741.29,10826.14,93567.44
2024-01-12,DC_IL_05,Midwest,ComEd,Large Load Service,122545.12,5717.9,89056.26,11169.71,100225.97
2024-01-13,DC_IL_05,Midwest,ComEd,Large Load Service,127809.1,6092.73,92918.22,8720.2,101638.41
2024-01-14,DC_IL_05,Midwest,ComEd,Large Load Service,129934.0,6724.54,108521.84,10517.66,119039.5
2024-01-15,DC_IL_05,Midwest,ComEd,Large Load Service,119690.54,6467.85,92381.85,11169.57,103551.42
2024-01-16,DC_IL_05,Midwest,ComEd,Large Load Service,126221.2,5900.3,79053.82,13668.72,92722.55
2024-01-17,DC_IL_05,Midwest,ComEd,Large Load Service,127267.32,6093.4,110988.75,12202.14,123190.9
2024-01-18,DC_IL_05,Midwest,ComEd,Large Load Service,127852.97,6514.64,82273.49,13376.42,95649.91
2024-01-19,DC_IL_05,Midwest,ComEd,Large Load Service,123805.95,5930.6,89641.74,13544.46,103186.2
2024-01-20,DC_IL_05,Midwest,ComEd,Large Load Service,129131.63,6655.36,92589.29,9117.22,101706.51
2024-01-21,DC_IL_05,Midwest,ComEd,Large Load Service,123690.15,6092.9,74072.7,8870.59,82943.29
2024-01-22,DC_IL_05,Midwest,ComEd,Large Load Service,131522.11,7086.42,104227.49,10137.53,114365.02
2024-01-23,DC_IL_05,Midwest,ComEd,Large Load Service,120713.65,6217.0,81895.78,12224.91,94120.69
2024-01-24,DC_IL_05,Midwest,ComEd,Large Load Service,122898.55,6442.02,79616.15,11160.98,90777.13
2024-01-25,DC_IL_05,Midwest,ComEd,Large Load Service,129045.93,6246.81,113428.65,10121.88,123550.53
2024-01-26,DC_IL_05,Midwest,ComEd,Large Load Service,131709.24,6476.1,98771.48,14139.99,112911.47
2024-01-27,DC_IL_05,Midwest,ComEd,Large Load Service,131469.04,6555.79,126278.19,13788.03,140066.22
2024-01-28,DC_IL_05,Midwest,ComEd,Large Load Service,122949.77,6594.71,120884.26,12451.95,133336.21
2024-01-29,DC_IL_05,Midwest,ComEd,Large Load Service,124647.21,6549.3,93741.4,12777.17,106518.57
2024-01-30,DC_IL_05,Midwest,ComEd,Large Load Service,134560.41,6223.26,101443.21,9082.22,110525.43
2024-01-31,DC_IL_05,Midwest,ComEd,Large Load Service,129961.98,6655.3,130995.81,7907.99,138903.8
2024-02-01,DC_IL_05,Midwest,ComEd,Large Load Service,123343.74,5800.3,95907.24,7487.05,103394.3
2024-02-02,DC_IL_05,Midwest,ComEd,Large Load Service,135068.5,6940.21,84019.92,13659.87,97679.79
2024-02-03,DC_IL_05,Midwest,ComEd,Large Load Service,130257.95,6469.0,81365.22,11065.2,92430.43
2024-02-04,DC_IL_05,Midwest,ComEd,Large Load Service,132348.99,6621.0,105156.9,13004.27,118161.17
2024-02-05,DC_IL_05,Midwest,ComEd,Large Load Service,125624.89,6436.45,122158.41,8620.29,130778.7
2024-02-06,DC_IL_05,Midwest,ComEd,Large Load Service,131900.31,6218.22,100405.2,14260.65,114665.85
2024-02-07,DC_IL_05,Midwest,ComEd,Large Load Service,125077.96,6386.1,117692.9,9088.16,126781.06
2024-02-08,DC_IL_05,Midwest,ComEd,Large Load Service,135049.73,7291.5,114036.55,11491.85,125528.4
2024-02-09,DC_IL_05,Midwest,ComEd,Large Load Service,134442.56,6310.36,103300.55,11742.99,115043.54
2024-02-10,DC_IL_05,Midwest,ComEd,Large Load Service,125953.99,6211.61,117084.14,12930.97,130015.11
2024-02-11,DC_IL_05,Midwest,ComEd,Large Load Service,126298.1,5884.15,111787.75,9236.78,121024.53
2024-02-12,DC_IL_05,Midwest,ComEd,Large Load Service,126902.76,6577.79,111724.43,8256.08,119980.51
2024-02-13,DC_IL_05,Midwest,ComEd,Large Load Service,130113.77,6818.95,116696.93,9327.14,126024.07
2024-02-14,DC_IL_05,Midwest,ComEd,Large Load Service,128736.7,6666.05,86754.75,13347.92,100102.67
2024-02-15,DC_IL_05,Midwest,ComEd,Large Load Service,137302.8,6972.21,107513.78,9110.8,116624.58
2024-02-16,DC_IL_05,Midwest,ComEd,Large Load Service,128161.36,6622.04,85069.21,12552.56,97621.77
2024-02-17,DC_IL_05,Midwest,ComEd,Large Load Service,132952.53,6996.21,112695.98,14200.41,126896.39
2024-02-18,DC_IL_05,Midwest,ComEd,Large Load Service,139071.22,6994.92,131403.98,11085.3,142489.28
2024-02-19,DC_IL_05,Midwest,ComEd,Large Load Service,133190.81,6628.35,124442.58,11256.7,135699.29
2024-02-20,DC_IL_05,Midwest,ComEd,Large Load Service,137918.08,6785.02,108122.13,10573.49,118695.62
2024-02-21,DC_IL_05,Midwest,ComEd,Large Load Service,134660.01,6439.37,102333.6,13425.3,115758.9
2024-02-22,DC_IL_05,Midwest,ComEd,Large Load Service,131662.58,6151.74,120538.68,9472.1,130010.78
2024-02-23,DC_IL_05,Midwest,ComEd,Large Load Service,131465.78,6210.51,89783.47,10916.08,100699.55
2024-02-24,DC_IL_05,Midwest,ComEd,Large Load Service,128029.25,6212.77,101974.61,11164.85,113139.45
2024-02-25,DC_IL_05,Midwest,ComEd,Large Load Service,132530.84,6568.34,98648.53,14349.9,112998.43
2024-02-26,DC_IL_05,Midwest,ComEd,Large Load Service,131390.12,6288.62,113674.17,10890.69,124564.86
2024-02-27,DC_IL_05,Midwest,ComEd,Large Load Service,130864.36,6771.46,103951.87,7990.25,111942.12
2024-02-28,DC_IL_05,Midwest,ComEd,Large Load Service,138732.9,6750.2,92071.65,12234.42,104306.06
2024-02-29,DC_IL_05,Midwest,ComEd,Large Load Service,138456.9,6406.26,87032.72,14209.43,101242.15
2024-03-01,DC_IL_05,Midwest,ComEd,Large Load Service,140427.23,6848.79,99675.89,13499.86,113175.75
2024-03-02,DC_IL_05,Midwest,ComEd,Large Load Service,141031.55,6612.78,105435.73,9720.74,115156.47
2024-03-03,DC_IL_05,Midwest,ComEd,Large Load Service,130024.91,6171.83,122275.73,13937.15,136212.88
2024-03-04,DC_IL_05,Midwest,ComEd,Large Load Service,134181.27,7182.37,101687.59,11706.14,113393.73
2024-03-05,DC_IL_05,Midwest,ComEd,Large Load Service,138776.86,7122.61,100573.93,15190.0,115763.93
2024-03-06,DC_IL_05,Midwest,ComEd,Large Load Service,138524.98,6409.12,77110.3,9098.64,86208.94
2024-03-07,DC_IL_05,Midwest,ComEd,Large Load Service,143146.14,7517.88,120871.11,14219.59,135090.69
2024-03-08,DC_IL_05,Midwest,ComEd,Large Load Service,133759.33,6299.24,94537.61,9929.45,104467.06
2024-03-09,DC_IL_05,Midwest,ComEd,Large Load Service,140138.49,7053.24,85656.21,8951.23,94607.44
2024-03-10,DC_IL_05,Midwest,ComEd,Large Load Service,131341.84,6469.13,110617.1,14008.87,124625.98
2024-03-11,DC_IL_05,Midwest,ComEd,Large Load Service,141055.31,7013.24,90240.79,11014.06,101254.85
2024-03-12,DC_IL_05,Midwest,ComEd,Large Load Service,142213.22,7446.24,119870.15,9728.22,129598.37
2024-03-13,DC_IL_05,Midwest,ComEd,Large Load Service,137022.03,6993.94,116366.33,14703.74,131070.07
2024-03-14,DC_IL_05,Midwest,ComEd,Large Load Service,137878.65,6377.26,86085.18,8706.4,94791.57
2024-03-15,DC_IL_05,Midwest,ComEd,Large Load Service,131027.62,6817.1,89225.23,12600.47,101825.7
2024-03-16,DC_IL_05,Midwest,ComEd,Large Load Service,142201.82,6701.01,93759.25,10673.49,104432.75
2024-03-17,DC_IL_05,Midwest,ComEd,Large Load Service,135940.37,6519.09,99476.55,11479.83,110956.38
2024-03-18,DC_IL_05,Midwest,ComEd,Large Load Service,144521.4,6691.25,83122.79,9698.7,92821.49
2024-03-19,DC_IL_05,Midwest,ComEd,Large Load Service,139664.86,6464.75,104053.41,14220.95,118274.37
2024-03-20,DC_IL_05,Midwest,ComEd,Large Load Service,138411.8,6991.64,94957.05,9486.84,104443.89
2024-03-21,DC_IL_05,Midwest,ComEd,Large Load Service,135642.27,6887.8,89063.72,9563.58,98627.3
2024-03-22,DC_IL_05,Midwest,ComEd,Large Load Service,144747.09,6660.76,121920.36,14494.23,136414.59
2024-03-23,DC_IL_05,Midwest,ComEd,Large Load Service,135541.3,6365.5,111902.03,9119.41,121021.44
2024-03-24,DC_IL_05,Midwest,ComEd,Large Load Service,140419.1,7351.81,128917.11,15007.16,143924.27
2024-03-25,DC_IL_05,Midwest,ComEd,Large Load Service,133766.05,6402.31,87548.11,13658.81,101206.92
2024-03-26,DC_IL_05,Midwest,ComEd,Large Load Service,132695.83,6859.58,132803.63,10632.43,143436.06
2024-03-27,DC_IL_05,Midwest,ComEd,Large Load Service,140789.93,6558.96,92274.4,15119.83,107394.23
2024-03-28,DC_IL_05,Midwest,ComEd,Large Load Service,136527.05,6715.15,107255.23,8541.3,115796.53
2024-03-29,DC_IL_05,Midwest,ComEd,Large Load Service,133632.38,6571.34,119484.83,10361.25,129846.08
2024-03-30,DC_IL_05,Midwest,ComEd,Large Load Service,143148.29,6743.97,101070.7,11212.46,112283.15
2024-03-31,DC_IL_05,Midwest,ComEd,Large Load Service,134159.88,7041.66,95224.82,12793.68,108018.49
2024-04-01,DC_IL_05,Midwest,ComEd,Large Load Service,137217.53,6410.12,83145.54,12543.1,95688.64
2024-04-02,DC_IL_05,Midwest,ComEd,Large Load Service,145893.81,7635.94,126974.29,11600.3,138574.59
2024-04-03,DC_IL_05,Midwest,ComEd,Large Load Service,144916.44,7311.15,109883.92,9959.37,119843.3
2024-04-04,DC_IL_05,Midwest,ComEd,Large Load Service,144023.38,7374.25,139628.32,13327.38,152955.7
2024-04-05,DC_IL_05,Midwest,ComEd,Large Load Service,144783.69,7745.68,126665.12,9373.65,136038.78
2024-04-06,DC_IL_05,Midwest,ComEd,Large Load Service,142693.94,7440.21,99210.02,12890.37,112100.39
2024-04-07,DC_IL_05,Midwest,ComEd,Large Load Service,143531.27,7439.84,116883.41,9230.04,126113.44
2024-04-08,DC_IL_05,Midwest,ComEd,Large Load Service,134879.38,6561.29,99748.98,8214.7,107963.68
2024-04-09,DC_IL_05,Midwest,ComEd,Large Load Service,140156.07,7147.47,133588.61,13058.97,146647.58
2024-04-10,DC_IL_05,Midwest,ComEd,Large Load Service,135523.19,6347.55,84123.42,13901.54,98024.96
2024-04-11,DC_IL_05,Midwest,ComEd,Large Load Service,146144.17,7724.37,153339.44,12428.66,165768.1
2024-04-12,DC_IL_05,Midwest,ComEd,Large Load Service,133926.22,6476.52,95852.88,12309.32,108162.2
2024-04-13,DC_IL_05,Midwest,ComEd,Large Load Service,145543.77,6750.35,112912.66,12730.8,125643.46
2024-04-14,DC_IL_05,Midwest,ComEd,Large Load Service,141713.84,6797.15,127442.71,11086.04,138528.75
2024-04-15,DC_IL_05,Midwest,ComEd,Large Load Service,135336.71,7135.48,129134.33,11927.6,141061.93
2024-04-16,DC_IL_05,Midwest,ComEd,Large Load Service,142586.65,6781.79,128459.23,12610.45,141069.69
2024-04-17,DC_IL_05,Midwest,ComEd,Large Load Service,138662.61,7472.29,98202.91,11455.02,109657.94
2024-04-18,DC_IL_05,Midwest,ComEd,Large Load Service,138068.77,7423.15,140630.08,10491.3,151121.38
2024-04-19,DC_IL_05,Midwest,ComEd,Large Load Service,144933.46,7065.73,125745.03,9299.35,135044.38
2024-04-20,DC_IL_05,Midwest,ComEd,Large Load Service,136974.15,7171.65,113901.12,11250.06,125151.18
2024-04-21,DC_IL_05,Midwest,ComEd,Large Load Service,143476.18,7033.16,105564.36,11787.48,117351.84
2024-04-22,DC_IL_05,Midwest,ComEd,Large Load Service,137732.44,6916.4,103013.91,13833.84,116847.76
2024-04-23,DC_IL_05,Midwest,ComEd,Large Load Service,139906.57,7194.38,102305.36,10279.21,112584.58
2024-04-24,DC_IL_05,Midwest,ComEd,Large Load Service,145596.59,7551.04,129740.25,12937.62,142677.86
2024-04-25,DC_IL_05,Midwest,ComEd,Large Load Service,132957.69,6778.74,110940.84,11364.62,122305.46
2024-04-26,DC_IL_05,Midwest,ComEd,Large Load Service,137537.35,6397.18,125422.77,9581.81,135004.58
2024-04-27,DC_IL_05,Midwest,ComEd,Large Load Service,138194.73,6871.37,84521.47,8655.89,93177.36
2024-04-28,DC_IL_05,Midwest,ComEd,Large Load Service,142462.56,7168.35,99962.66,12171.33,112133.99
2024-04-29,DC_IL_05,Midwest,ComEd,Large Load Service,142808.82,6745.62,105809.72,9924.75,115734.47
2024-04-30,DC_IL_05,Midwest,ComEd,Large Load Service,136378.05,6531.9,112399.43,12582.5,124981.93
2024-05-01,DC_IL_05,Midwest,ComEd,Large Load Service,143833.21,7093.02,100645.28,9155.6,109800.87
2024-05-02,DC_IL_05,Midwest,ComEd,Large Load Service,145949.59,7414.55,89411.08,13936.27,103347.35
2024-05-03,DC_IL_05,Midwest,ComEd,Large Load Service,139467.42,6435.87,124638.2,12337.5,136975.7
2024-05-04,DC_IL_05,Midwest,ComEd,Large Load Service,145678.31,7333.15,143437.34,12078.22,155515.56
2024-05-05,DC_IL_05,Midwest,ComEd,Large Load Service,141517.3,6562.75,91366.29,11786.45,103152.74
2024-05-06,DC_IL_05,Midwest,ComEd,Large Load Service,138621.78,6879.64,102191.35,12352.2,114543.56
2024-05-07,DC_IL_05,Midwest,ComEd,Large Load Service,134311.78,6719.75,116333.0,13634.01,129967.01
2024-05-08,DC_IL_05,Midwest,ComEd,Large Load Service,136665.28,7329.27,100226.23,14433.27,114659.5
2024-05-09,DC_IL_05,Midwest,ComEd,Large Load Service,132445.47,6888.61,136001.23,13427.39,149428.62
2024-05-10,DC_IL_05,Midwest,ComEd,Large Load Service,144176.41,7329.61,89587.83,12471.64,102059.47
2024-05-11,DC_IL_05,Midwest,ComEd,Large Load Service,135176.62,6713.34,110488.22,12358.55,122846.77
2024-05-12,DC_IL_05,Midwest,ComEd,Large Load Service,141973.87,6838.13,86879.41,12528.86,99408.27
2024-05-13,DC_IL_05,Midwest,ComEd,Large Load Service,137332.11,7152.9,142522.51,13001.24,155523.75
2024-05-14,DC_IL_05,Midwest,ComEd,Large Load Service,135367.59,6766.34,105046.2,10352.44,115398.64
2024-05-15,DC_IL_05,Midwest,ComEd,Large Load Service,143292.58,7384.59,100637.9,14919.92,115557.82
2024-05-16,DC_IL_05,Midwest,ComEd,Large Load Service,143424.84,6645.07,97234.54,14977.85,112212.39
2024-05-17,DC_IL_05,Midwest,ComEd,Large Load Service,135606.61,6793.99,84124.9,14514.59,98639.49
2024-05-18,DC_IL_05,Midwest,ComEd,Large Load Service,136031.12,7205.76,97949.78,10855.65,108805.43
2024-05-19,DC_IL_05,Midwest,ComEd,Large Load Service,136933.97,6716.1,121531.03,14483.62,136014.64
2024-05-20,DC_IL_05,Midwest,ComEd,Large Load Service,137939.61,7458.36,92975.2,11485.39,104460.59
2024-05-21,DC_IL_05,Midwest,ComEd,Large Load Service,134488.9,6652.8,130265.22,9124.42,139389.64
2024-05-22,DC_IL_05,Midwest,ComEd,Large Load Service,141329.44,6793.57,120732.62,12654.67,133387.29
2024-05-23,DC_IL_05,Midwest,ComEd,Large Load Service,143615.33,7637.51,138981.37,12316.39,151297.77
2024-05-24,DC_IL_05,Midwest,ComEd,Large Load Service,138286.89,6975.08,90739.52,9090.58,99830.1
2024-05-25,DC_IL_05,Midwest,ComEd,Large Load Service,137722.99,6620.87,117737.1,8408.24,126145.35
2024-05-26,DC_IL_05,Midwest,ComEd,Large Load Service,130785.37,6643.11,131204.83,11373.05,142577.89
2024-05-27,DC_IL_05,Midwest,ComEd,Large Load Service,136863.04,6345.43,118842.07,11987.07,130829.14
2024-05-28,DC_IL_05,Midwest,ComEd,Large Load Service,143761.64,7104.63,136787.09,10928.03,147715.12
2024-05-29,DC_IL_05,Midwest,ComEd,Large Load Service,132607.36,6757.92,83316.14,10646.48,93962.62
2024-05-30,DC_IL_05,Midwest,ComEd,Large Load Service,134617.51,6467.51,126700.54,12695.04,139395.58
2024-05-31,DC_IL_05,Midwest,ComEd,Large Load Service,133408.07,7016.67,114406.59,8373.76,122780.35
2024-06-01,DC_IL_05,Midwest,ComEd,Large Load Service,130585.09,7001.57,120872.35,12838.81,133711.16
2024-06-02,DC_IL_05,Midwest,ComEd,Large Load Service,140726.45,7209.32,127689.08,15261.39,142950.48
2024-06-03,DC_IL_05,Midwest,ComEd,Large Load Service,141958.87,7118.21,115495.96,9348.45,124844.41
2024-06-04,DC_IL_05,Midwest,ComEd,Large Load Service,130962.78,6649.08,112905.43,11017.2,123922.62
2024-06-05,DC_IL_05,Midwest,ComEd,Large Load Service,129241.14,6133.4,120239.3,10929.47,131168.77
2024-06-06,DC_IL_05,Midwest,ComEd,Large Load Service,134178.47,6624.36,111490.24,12845.55,124335.79
2024-06-07,DC_IL_05,Midwest,ComEd,Large Load Service,132888.93,6545.68,129134.37,9419.83,138554.2
2024-06-08,DC_IL_05,Midwest,ComEd,Large Load Service,130467.48,6384.03,87935.15,7996.61,95931.76
2024-06-09,DC_IL_05,Midwest,ComEd,Large Load Service,139120.66,6609.59,104402.67,8904.16,113306.84
2024-06-10,DC_IL_05,Midwest,ComEd,Large Load Service,128553.34,5982.84,108718.82,12904.35,121623.17
2024-06-11,DC_IL_05,Midwest,ComEd,Large Load Service,140633.73,7447.16,92483.77,13241.9,105725.67
2024-06-12,DC_IL_05,Midwest,ComEd,Large Load Service,138692.43,7333.95,117840.72,13862.88,131703.6
2024-06-13,DC_IL_05,Midwest,ComEd,Large Load Service,131126.81,6933.69,137606.64,12635.14,150241.78
2024-06-14,DC_IL_05,Midwest,ComEd,Large Load Service,129938.39,6199.86,113707.47,9172.34,122879.81
2024-06-15,DC_IL_05,Midwest,ComEd,Large Load Service,130208.51,6040.22,73681.86,14313.57,87995.43
2024-06-16,DC_IL_05,Midwest,ComEd,Large Load Service,138762.02,6782.42,111482.36,14164.93,125647.29
2024-06-17,DC_IL_05,Midwest,ComEd,Large Load Service,139489.86,7469.91,94145.45,8432.85,102578.29
2024-06-18,DC_IL_05,Midwest,ComEd,Large Load Service,130601.72,6714.36,105278.05,13636.6,118914.65
2024-06-19,DC_IL_05,Midwest,ComEd,Large Load Service,135217.41,6409.87,126521.99,13555.32,140077.31
2024-06-20,DC_IL_05,Midwest,ComEd,Large Load Service,130533.87,6521.07,107422.11,8394.09,115816.2
2024-06-21,DC_IL_05,Midwest,ComEd,Large Load Service,133501.96,6279.53,92138.49,10960.95,103099.44
2024-06-22,DC_IL_05,Midwest,ComEd,Large Load Service,133593.81,6775.05,122547.39,8072.38,130619.77
2024-06-23,DC_IL_05,Midwest,ComEd,Large Load Service,135976.09,6647.29,119913.5,8518.47,128431.97
2024-06-24,DC_IL_05,Midwest,ComEd,Large Load Service,139029.28,6650.41,89584.36,10590.73,100175.09
2024-06-25,DC_IL_05,Midwest,ComEd,Large Load Service,133834.19,6306.76,110848.26,10413.6,121261.86
2024-06-26,DC_IL_05,Midwest,ComEd,Large Load Service,133445.09,6546.0,107988.56,10810.72,118799.28
2024-06-27,DC_IL_05,Midwest,ComEd,Large Load Service,125936.02,5854.46,73901.05,13105.27,87006.32
2024-06-28,DC_IL_05,Midwest,ComEd,Large Load Service,135053.14,7225.39,108120.18,9931.02,118051.2
2024-06-29,DC_IL_05,Midwest,ComEd,Large Load Service,133061.55,7076.33,126783.18,14250.26,141033.44
2024-06-30,DC_IL_05,Midwest,ComEd,Large Load Service,126528.42,6504.78,102551.78,10187.46,112739.24
2024-07-01,DC_IL_05,Midwest,ComEd,Large Load Service,125874.78,5969.68,93316.02,12527.77,105843.79
2024-07-02,DC_IL_05,Midwest,ComEd,Large Load Service,129039.9,6327.28,113840.32,13254.98,127095.29
2024-07-03,DC_IL_05,Midwest,ComEd,Large Load Service,128490.47,6014.96,116486.07,9328.4,125814.47
2024-07-04,DC_IL_05,Midwest,ComEd,Large Load Service,132388.66,6656.37,99367.79,11891.11,111258.89
2024-07-05,DC_IL_05,Midwest,ComEd,Large Load Service,135178.09,6785.14,88427.43,8899.77,97327.2
2024-07-06,DC_IL_05,Midwest,ComEd,Large Load Service,131466.37,7051.6,133672.54,9914.88,143587.42
2024-07-07,DC_IL_05,Midwest,ComEd,Large Load Service,134271.77,6431.41,82417.07,8300.28,90717.35
2024-07-08,DC_IL_05,Midwest,ComEd,Large Load Service,133635.85,6347.33,101643.64,10498.91,112142.55
2024-07-09,DC_IL_05,Midwest,ComEd,Large Load Service,133426.47,6241.28,99115.17,10716.59,109831.76
2024-07-10,DC_IL_05,Midwest,ComEd,Large Load Service,130850.79,6889.69,127201.89,8974.26,136176.15
2024-07-11,DC_IL_05,Midwest,ComEd,Large Load Service,132663.82,6694.96,102407.02,12599.93,115006.96
2024-07-12,DC_IL_05,Midwest,ComEd,Large Load Service,125288.22,6437.48,110177.48,10804.06,120981.54
2024-07-13,DC_IL_05,Midwest,ComEd,Large Load Service,127721.24,6819.11,86488.25,11414.26,97902.5
2024-07-14,DC_IL_05,Midwest,ComEd,Large Load Service,129009.98,6726.1,107326.92,12863.16,120190.09
2024-07-15,DC_IL_05,Midwest,ComEd,Large Load Service,134609.84,6469.87,124148.96,10840.12,134989.09
2024-07-16,DC_IL_05,Midwest,ComEd,Large Load Service,134460.84,6931.13,88096.01,13842.61,101938.62
2024-07-17,DC_IL_05,Midwest,ComEd,Large Load Service,133889.35,6494.33,90368.26,9227.2,99595.46
2024-07-18,DC_IL_05,Midwest,ComEd,Large Load Service,127955.84,6132.49,80211.89,9728.28,89940.17
2024-07-19,DC_IL_05,Midwest,ComEd,Large Load Service,126228.4,6387.46,94366.67,10362.43,104729.1
2024-07-20,DC_IL_05,Midwest,ComEd,Large Load Service,131868.14,7025.84,102970.69,12901.91,115872.59
2024-07-21,DC_IL_05,Midwest,ComEd,Large Load Service,131681.16,6202.16,91575.01,8758.89,100333.9
2024-07-22,DC_IL_05,Midwest,ComEd,Large Load Service,132333.4,6336.95,82720.47,8358.53,91079.0
2024-07-23,DC_IL_05,Midwest,ComEd,Large Load Service,132828.28,6789.5,111635.43,9651.31,121286.74
2024-07-24,DC_IL_05,Midwest,ComEd,Large Load Service,128427.82,6587.74,124608.64,9203.06,133811.7
2024-07-25,DC_IL_05,Midwest,ComEd,Large Load Service,125483.79,6477.19,97036.49,7630.2,104666.68
2024-07-26,DC_IL_05,Midwest,ComEd,Large Load Service,125876.89,6339.46,116145.54,8010.4,124155.94
2024-07-27,DC_IL_05,Midwest,ComEd,Large Load Service,124020.58,6384.0,105304.16,12421.98,117726.14
2024-07-28,DC_IL_05,Midwest,ComEd,Large Load Service,130545.25,6703.35,123816.64,10153.35,133969.99
2024-07-29,DC_IL_05,Midwest,ComEd,Large Load Service,124714.46,6309.73,94845.69,12130.96,106976.65
2024-07-30,DC_IL_05,Midwest,ComEd,Large Load Service,124675.59,6191.54,120359.69,12579.54,132939.23
2024-07-31,DC_IL_05,Midwest,ComEd,Large Load Service,127614.14,6552.42,83794.78,13420.37,97215.15
2024-08-01,DC_IL_05,Midwest,ComEd,Large Load Service,123500.58,6390.02,120491.75,12496.68,132988.44
2024-08-02,DC_IL_05,Midwest,ComEd,Large Load Service,125685.39,5854.15,81055.88,10292.26,91348.14
2024-08-03,DC_IL_05,Midwest,ComEd,Large Load Service,123980.47,6480.32,120667.81,7907.02,128574.83
2024-08-04,DC_IL_05,Midwest,ComEd,Large Load Service,125574.43,6379.25,93767.75,8097.37,101865.12
2024-08-05,DC_IL_05,Midwest,ComEd,Large Load Service,121171.91,6524.65,102287.29,12161.19,114448.48
2024-08-06,DC_IL_05,Midwest,ComEd,Large Load Service,122736.53,6580.17,87436.43,9478.92,96915.35
2024-08-07,DC_IL_05,Midwest,ComEd,Large Load Service,126893.09,6813.92,94747.55,7637.89,102385.44
2024-08-08,DC_IL_05,Midwest,ComEd,Large Load Service,131493.2,6214.24,102917.18,8634.13,111551.31
2024-08-09,DC_IL_05,Midwest,ComEd,Large Load Service,130399.47,6495.1,113231.49,14308.5,127540.0
2024-08-10,DC_IL_05,Midwest,ComEd,Large Load Service,120369.0,6512.8,93127.93,9677.03,102804.96
2024-08-11,DC_IL_05,Midwest,ComEd,Large Load Service,126331.37,6110.55,73396.44,8126.0,81522.43
2024-08-12,DC_IL_05,Midwest,ComEd,Large Load Service,124854.65,6593.22,131822.66,11064.09,142886.75
2024-08-13,DC_IL_05,Midwest,ComEd,Large Load Service,122700.39,5910.53,78684.04,8342.09,87026.13
2024-08-14,DC_IL_05,Midwest,ComEd,Large Load Service,122569.99,6427.61,127271.18,12905.13,140176.31
2024-08-15,DC_IL_05,Midwest,ComEd,Large Load Service,121800.94,6477.07,83571.81,9307.15,92878.96
2024-08-16,DC_IL_05,Midwest,ComEd,Large Load Service,129671.62,6630.66,102368.39,8848.34,111216.73
2024-08-17,DC_IL_05,Midwest,ComEd,Large Load Service,122282.65,6355.43,126563.58,10109.21,136672.79
2024-08-18,DC_IL_05,Midwest,ComEd,Large Load Service,119280.9,5819.93,93264.76,10030.93,103295.69
2024-08-19,DC_IL_05,Midwest,ComEd,Large Load Service,122445.0,6356.16,124007.14,12702.12,136709.26
